employee_id,employee_name,gender,age,hire_date,employment_status,job_title,job_level,grade,department,division,business_unit,location,manager_id,manager_name,salary,position_id,position_status,employment_type,work_arrangement,performance_rating,years_of_service
E10679,Angela Guerrero,Female,25,2022-09-25,Active,Operations Technician,6,G6,Operations,Operations,Operations,Jubail,E14586,Steven Hughes,98400.0,P10778,Filled,Full-Time,On-site,2,4.0
E14036,Elizabeth Morrison,Female,34,2020-09-15,Active,Operations Technician,6,G7,Operations,Operations,Operations,Jubail,E14586,Steven Hughes,82400.0,P10779,Filled,Contractor,On-site,3,6.0
E10559,Jessica Norris,Female,35,2025-05-19,Active,Operations Associate,6,G6,Operations,Operations,Operations,Jubail,E14586,Steven Hughes,93800.0,P10780,Filled,Full-Time,On-site,3,1.4
E11522,Gregory Williams,Male,28,2021-03-12,Active,Maintenance Technician,6,G7,Operations,Operations,Operations,Jubail,E14586,Steven Hughes,90600.0,P10781,Filled,Full-Time,On-site,2,5.5
E11810,Sergio Gomez,Male,23,2024-09-25,Active,Senior Operations Technician,6,G6,Operations,Operations,Operations,Jubail,E14586,Steven Hughes,98500.0,P10782,Filled,Contractor,On-site,3,2.0
E10971,Zachary Hill,Male,49,2006-05-19,Active,"Director, Regional Operations",2,G17,Operations,Operations,Operations,Dammam,E14591,James Hernandez,448000.0,P10783,Filled,Full-Time,On-site,2,20.4
E10969,William Gould,Male,48,2013-09-01,Active,Senior Operations Manager,3,G14,Operations,Operations,Operations,Dammam,E10971,Zachary Hill,254200.0,P10784,Filled,Full-Time,On-site,3,13.1
E13048,Benjamin Walsh,Male,30,2020-11-12,Active,Operations Manager,4,G12,Operations,Operations,Operations,Dammam,E10969,William Gould,237600.0,P10785,Filled,Full-Time,On-site,3,5.9
E12372,Heidi Owen,Female,40,2020-04-23,Active,Operations Supervisor,5,G10,Operations,Operations,Operations,Dammam,E13048,Benjamin Walsh,143800.0,P10786,Filled,Full-Time,On-site,4,6.4
E11975,Michael Cisneros,Male,38,2022-01-06,Active,Maintenance Technician,6,G5,Operations,Operations,Operations,Dammam,E12372,Heidi Owen,93800.0,P10787,Filled,Full-Time,On-site,2,4.7
E11523,Charles Lawson,Male,29,2024-05-10,Active,Senior Operations Technician,6,G7,Operations,Operations,Operations,Dammam,E12372,Heidi Owen,115100.0,P10788,Filled,Full-Time,On-site,3,2.4
E13001,Rachael Johnson,Female,40,2019-01-06,Active,Senior Operations Technician,6,G9,Operations,Operations,Operations,Dammam,E12372,Heidi Owen,117200.0,P10789,Filled,Full-Time,On-site,2,7.7
E10951,Andrea Osborne,Female,25,2024-08-03,Active,Operations Associate,6,G9,Operations,Operations,Operations,Dammam,E12372,Heidi Owen,82500.0,P10790,Filled,Full-Time,On-site,2,2.1
E13568,Jacob Reyes,Male,27,2025-04-05,Active,Operations Technician,6,G9,Operations,Operations,Operations,Dammam,E12372,Heidi Owen,101100.0,P10791,Filled,Full-Time,On-site,2,1.5
E14251,Keith Jacobs,Male,30,2018-03-26,Active,Senior Operations Technician,6,G7,Operations,Operations,Operations,Dammam,E12372,Heidi Owen,125800.0,P10792,Filled,Full-Time,On-site,1,8.5
E11698,Michael Rush,Male,30,2017-09-25,Active,Operations Technician,6,G6,Operations,Operations,Operations,Dammam,E12372,Heidi Owen,91900.0,P10793,Filled,Full-Time,On-site,3,9.0
E13539,Jacob Hines,Male,31,2016-11-19,Active,Maintenance Technician,6,G9,Operations,Operations,Operations,Dammam,E12372,Heidi Owen,93700.0,P10794,Filled,Contractor,On-site,2,9.8
E14755,Kenneth Moreno,Male,38,2023-07-11,Active,Operations Supervisor,5,G10,Operations,Operations,Operations,Dammam,E13048,Benjamin Walsh,153200.0,P10795,Filled,Full-Time,On-site,3,3.2
E13220,Jennifer Banks,Female,35,2022-10-14,Active,Operations Technician,6,G9,Operations,Operations,Operations,Dammam,E14755,Kenneth Moreno,94500.0,P10796,Filled,Full-Time,On-site,3,3.9
E13332,David Wilson,Male,33,2023-08-01,Active,Operations Associate,6,G7,Operations,Operations,Operations,Dammam,E14755,Kenneth Moreno,95200.0,P10797,Filled,Full-Time,On-site,3,3.2
E11103,Noah Porter,Male,29,2023-08-14,Active,Operations Technician,6,G7,Operations,Operations,Operations,Jubail,E14755,Kenneth Moreno,111800.0,P10798,Filled,Full-Time,On-site,4,3.1
E12753,James Hoffman,Male,33,2023-11-13,Active,Operations Associate,6,G9,Operations,Operations,Operations,Dammam,E14755,Kenneth Moreno,91700.0,P10799,Filled,Full-Time,On-site,3,2.9
E10551,Deborah Green,Female,32,2020-03-30,Active,Operations Associate,6,G5,Operations,Operations,Operations,Dammam,E14755,Kenneth Moreno,98800.0,P10800,Filled,Full-Time,On-site,3,6.5
E13895,Jeremy Davies,Male,37,2015-02-21,Active,Senior Operations Technician,6,G8,Operations,Operations,Operations,Dammam,E14755,Kenneth Moreno,148800.0,P10801,Filled,Contractor,On-site,3,11.6
E12674,Dustin Hendricks,Male,21,2026-08-20,Active,Maintenance Technician,6,G7,Operations,Operations,Operations,Dammam,E14755,Kenneth Moreno,104600.0,P10802,Filled,Full-Time,On-site,4,0.1
E11203,Katherine Martinez,Female,25,2022-09-25,Active,Operations Associate,6,G6,Operations,Operations,Operations,Dammam,E14755,Kenneth Moreno,91400.0,P10803,Filled,Full-Time,On-site,5,4.0
E10737,Sarah Hayes,Female,26,2021-09-25,Active,Maintenance Technician,6,G9,Operations,Operations,Operations,Dammam,E14755,Kenneth Moreno,98600.0,P10804,Filled,Full-Time,On-site,2,5.0
E10036,Steven Wallace,Male,46,2023-08-05,Active,Operations Supervisor,5,G11,Operations,Operations,Operations,Dammam,E13048,Benjamin Walsh,135100.0,P10805,Filled,Full-Time,On-site,3,3.1
E11243,Anita Fleming,Female,29,2023-10-22,Active,Maintenance Technician,6,G6,Operations,Operations,Operations,Dammam,E10036,Steven Wallace,84900.0,P10806,Filled,Full-Time,On-site,3,2.9
E14426,Ryan Flores,Male,29,2019-01-22,Active,Maintenance Technician,6,G6,Operations,Operations,Operations,Dammam,E10036,Steven Wallace,111700.0,P10807,Filled,Full-Time,On-site,4,7.7
E12320,Gregory Brown,Male,28,2024-08-29,Active,Operations Associate,6,G9,Operations,Operations,Operations,Dammam,E10036,Steven Wallace,117000.0,P10808,Filled,Full-Time,On-site,1,2.1
E12143,Kimberly Vance,Female,36,2025-09-24,Active,Machine Operator,6,G5,Operations,Operations,Operations,Dammam,E10036,Steven Wallace,101900.0,P10809,Filled,Full-Time,On-site,4,1.0
E11561,Samuel Joseph,Male,29,2018-09-25,Active,Operations Technician,6,G8,Operations,Operations,Operations,Dammam,E10036,Steven Wallace,87200.0,P10810,Filled,Contractor,On-site,4,8.0
E12966,Timothy Little,Male,28,2019-09-26,Active,Machine Operator,6,G9,Operations,Operations,Operations,Dammam,E10036,Steven Wallace,97700.0,P10811,Filled,Full-Time,On-site,3,7.0
E11312,Rebecca Hicks,Female,27,2022-08-15,Active,Maintenance Technician,6,G8,Operations,Operations,Operations,Dammam,E10036,Steven Wallace,0.0,P10812,Filled,Full-Time,On-site,2,4.1
E11765,Bryan Harris,Male,34,2021-08-24,Active,Operations Technician,6,G5,Operations,Operations,Operations,Dammam,E10036,Steven Wallace,93200.0,P10813,Filled,Full-Time,On-site,4,5.1
E11908,Brenda Tyler,Female,22,2025-09-25,Active,Machine Operator,6,G8,Operations,Operations,Operations,Dammam,E10036,Steven Wallace,76100.0,P10814,Filled,Full-Time,On-site,3,1.0
E12527,Allison Spencer,Female,38,2017-11-09,Active,Operations Manager,4,G13,Operations,Operations,Operations,Dammam,E10969,William Gould,204700.0,P10815,Filled,Full-Time,On-site,3,8.9
E12697,Jackie Lara,Female,43,2024-04-11,On Leave,Operations Supervisor,5,G10,Operations,Operations,Operations,Dammam,E12527,Allison Spencer,143600.0,P10816,Filled,Full-Time,On-site,4,2.5
E13029,Juan Salazar,Male,42,2020-10-28,Active,Operations Technician,6,G8,Operations,Operations,Operations,Dammam,E12697,Jackie Lara,115200.0,P10817,Filled,Full-Time,On-site,5,5.9
E14433,Brandon Parker,Male,37,2017-12-15,Active,Machine Operator,6,G7,Operations,Operations,Operations,Dammam,E12697,Jackie Lara,82800.0,P10818,Filled,Full-Time,On-site,4,8.8
E14883,Zachary Higgins,Male,26,2021-09-25,Active,Senior Operations Technician,6,G9,Operations,Operations,Operations,Dammam,E12697,Jackie Lara,107300.0,P10819,Filled,Full-Time,On-site,4,5.0
E14250,Joseph Hammond,Male,26,2025-03-17,Active,Machine Operator,6,G8,Operations,Operations,Operations,Dammam,E12697,Jackie Lara,81300.0,P10820,Filled,Full-Time,On-site,3,1.5
E12811,Rodney Jones,Male,32,2023-11-08,Active,Senior Operations Technician,6,G8,Operations,Operations,Operations,Dammam,E12697,Jackie Lara,108000.0,P10821,Filled,Full-Time,On-site,3,2.9
E12200,William Day,Male,40,2019-08-24,Active,Machine Operator,6,G8,Operations,Operations,Operations,Dammam,E12697,Jackie Lara,102300.0,P10822,Filled,Full-Time,On-site,4,7.1
,,,,,,Operations Associate,6,G5,Operations,Operations,Operations,Dammam,E12697,Jackie Lara,,P10823,Vacant,,,,
E12313,Jerry Frazier,Male,36,2022-06-25,Active,Machine Operator,6,G9,Operations,Operations,Operations,Dammam,E12697,Jackie Lara,104000.0,P10824,Filled,Contractor,On-site,3,4.3
E14094,Gregory Humphrey,Male,34,2023-04-17,Active,Machine Operator,6,G9,Operations,Operations,Operations,Dammam,E12697,Jackie Lara,82400.0,P10825,Filled,Full-Time,On-site,3,3.4
E12169,Penny Bowman,Female,38,2020-06-08,Active,Operations Supervisor,5,G10,Operations,Operations,Operations,Dammam,E12527,Allison Spencer,176800.0,P10826,Filled,Full-Time,Hybrid,3,6.3
E10309,Christopher Burch,Male,32,2022-11-18,Active,Maintenance Technician,6,G7,Operations,Operations,Operations,Dammam,E12169,Penny Bowman,96500.0,P10827,Filled,Full-Time,On-site,5,3.9
E10584,Jessica Bartlett,Female,41,2021-06-18,Active,Operations Technician,6,G6,Operations,Operations,Operations,Dammam,E12169,Penny Bowman,88600.0,P10828,Filled,Full-Time,On-site,3,5.3
E13552,Anthony Martinez,Male,28,2019-09-26,Active,Senior Operations Technician,6,G8,Operations,Operations,Operations,Dammam,E12169,Penny Bowman,121700.0,P10829,Filled,Full-Time,On-site,3,7.0
E14414,Christian Martin,Male,27,2020-09-25,Active,Maintenance Technician,6,G7,Operations,Operations,Operations,Dammam,E12169,Penny Bowman,92700.0,P10830,Filled,Full-Time,On-site,3,6.0
E10427,Erica Fletcher,Female,28,2026-05-06,Active,Operations Technician,6,G8,Operations,Operations,Operations,Dammam,E12169,Penny Bowman,77700.0,P10831,Filled,Full-Time,On-site,2,0.4
E10389,Hannah Everett,Female,35,2025-07-28,Active,Senior Operations Technician,6,G7,Operations,Operations,Operations,Dammam,E12169,Penny Bowman,104900.0,P10832,Filled,Full-Time,On-site,3,1.2
E12330,Stephanie Singleton,Female,28,2023-03-23,Active,Operations Associate,6,G8,Operations,Operations,Operations,Dammam,E12169,Penny Bowman,82200.0,P10833,Filled,Full-Time,On-site,3,3.5
E14317,Danielle Reid,Female,32,2025-07-22,Active,Operations Associate,6,G8,Operations,Operations,Operations,Dammam,E12169,Penny Bowman,94300.0,P10834,Filled,Full-Time,On-site,3,1.2
E14467,Juan Martinez,Male,23,2024-09-25,Active,Operations Supervisor,5,G10,Operations,Operations,Operations,Dammam,E12527,Allison Spencer,125000.0,P10835,Filled,Full-Time,On-site,5,2.0
E14054,Eric Ferguson,Male,31,2025-05-01,Active,Machine Operator,6,G7,Operations,Operations,Operations,Dammam,E14467,Juan Martinez,85200.0,P10836,Filled,Full-Time,On-site,4,1.4
E13160,Kathryn Jackson,Female,27,2022-07-31,Active,Operations Technician,6,G9,Operations,Operations,Operations,Dammam,E14467,Juan Martinez,93600.0,P10837,Filled,Full-Time,On-site,4,4.2
E14085,Teresa Moore,Female,34,2024-05-31,Active,Operations Technician,6,G6,Operations,Operations,Operations,Dammam,E14467,Juan Martinez,94800.0,P10838,Filled,Part-Time,On-site,3,2.3
E13404,Matthew Le,Male,26,2021-09-25,Active,Machine Operator,6,G6,Operations,Operations,Operations,Dammam,E14467,Juan Martinez,83000.0,P10839,Filled,Full-Time,On-site,2,5.0
E13534,Larry Kirby,Male,34,2017-09-28,Active,Senior Operations Technician,6,G6,Operations,Operations,Operations,Dammam,E14467,Juan Martinez,107800.0,P10840,Filled,Full-Time,On-site,4,9.0
E11235,Justin Bryan,Male,26,2021-09-25,On Leave,Maintenance Technician,6,G8,Operations,Operations,Operations,Jubail,E14467,Juan Martinez,79000.0,P10841,Filled,Full-Time,On-site,3,5.0
E10882,Allen Williams,Male,32,2022-08-15,Active,Operations Associate,6,G7,Operations,Operations,Operations,Dammam,E14467,Juan Martinez,90400.0,P10842,Filled,Contractor,On-site,3,4.1
E10851,Martin Ray,Male,28,2020-10-20,Active,Operations Technician,6,G8,Operations,Operations,Operations,Dammam,E14467,Juan Martinez,108400.0,P10843,Filled,Full-Time,On-site,5,5.9
E13932,Matthew Wang,Male,32,2022-10-11,Active,Operations Technician,6,G9,Operations,Operations,Operations,Dammam,E14467,Juan Martinez,78300.0,P10844,Filled,Full-Time,On-site,3,4.0
E12557,Jason Fowler,Male,50,2010-07-01,Active,Operations Manager,4,G13,Operations,Operations,Operations,Dammam,E10969,William Gould,247100.0,P10845,Filled,Full-Time,On-site,3,16.2
E10383,Kathleen Burton,Female,36,2026-01-06,Active,Operations Supervisor,5,G10,Operations,Operations,Operations,Dammam,E12557,Jason Fowler,144900.0,P10846,Filled,Full-Time,On-site,5,0.7
E12914,Dylan Frye,Male,38,2025-07-23,Active,Machine Operator,6,G5,Operations,Operations,Operations,Dammam,E10383,Kathleen Burton,72400.0,P10847,Filled,Full-Time,Hybrid,3,1.2
E10230,Karen Ballard,Female,35,2021-05-03,Active,Machine Operator,6,G8,Operations,Operations,Operations,Dammam,E10383,Kathleen Burton,84300.0,P10848,Filled,Full-Time,On-site,2,5.4
E12526,Michael Evans,Male,28,2025-06-01,Active,Operations Technician,6,G7,Operations,Operations,Operations,Dammam,E10383,Kathleen Burton,78800.0,P10849,Filled,Full-Time,On-site,3,1.3
E12225,Angel Brown,Female,36,2024-11-02,Active,Maintenance Technician,6,G8,Operations,Operations,Operations,Dammam,E10383,Kathleen Burton,88400.0,P10850,Filled,Full-Time,On-site,4,1.9
E12650,Jeffrey Washington,Male,28,2021-07-28,Active,Senior Operations Technician,6,G7,Operations,Operations,Operations,Dammam,E10383,Kathleen Burton,109800.0,P10851,Filled,Full-Time,On-site,2,5.2
E10365,Christina Lawson,Female,36,2020-10-10,Active,Machine Operator,6,G5,Operations,Operations,Operations,Dammam,E10383,Kathleen Burton,85300.0,P10852,Filled,Full-Time,On-site,3,6.0
E10072,Erik Higgins,Male,27,2020-09-25,Active,Machine Operator,6,G9,Operations,Operations,Operations,Dammam,E10383,Kathleen Burton,100900.0,P10853,Filled,Full-Time,On-site,3,6.0
E11507,Nicholas Valencia,Male,27,2025-01-24,Active,Operations Associate,6,G6,Operations,Operations,Operations,Dammam,E10383,Kathleen Burton,81600.0,P10854,Filled,Full-Time,On-site,3,1.7
E11956,William Anderson,Male,41,2012-03-22,Active,Operations Supervisor,5,G11,Operations,Operations,Operations,Dammam,E12557,Jason Fowler,146600.0,P10855,Filled,Full-Time,On-site,4,14.5
E11293,Jacqueline Hoffman,Female,30,2022-11-20,Active,Operations Technician,6,G5,Operations,Operations,Operations,Jubail,E11956,William Anderson,88900.0,P10856,Filled,Full-Time,On-site,2,3.8
E11996,Francis Owens,Male,33,2018-03-14,Active,Maintenance Technician,6,G6,Operations,Operations,Operations,Dammam,E11956,William Anderson,99900.0,P10857,Filled,Full-Time,On-site,5,8.5
E10007,Debra Wright,Female,31,2023-07-12,Active,Senior Operations Technician,6,G9,Operations,Operations,Operations,Dammam,E11956,William Anderson,108200.0,P10858,Filled,Full-Time,On-site,4,3.2
E14018,Brent Roberts,Male,25,2022-09-25,Active,Operations Technician,6,G5,Operations,Operations,Operations,Dammam,E11956,William Anderson,82400.0,P10859,Filled,Full-Time,On-site,3,4.0
E14652,James Gilbert,Male,34,2020-10-16,Active,Maintenance Technician,6,G9,Operations,Operations,Operations,Dammam,E11956,William Anderson,96000.0,P10860,Filled,Full-Time,On-site,2,5.9
E14702,David Grimes,Male,21,2026-08-20,Active,Operations Associate,6,G7,Operations,Operations,Operations,Dammam,E11956,William Anderson,78500.0,P10861,Filled,Full-Time,On-site,3,0.1
,,,,,,Operations Associate,6,G9,Operations,Operations,Operations,Dammam,E11956,William Anderson,,P10862,Vacant,,,,
E12578,Christopher Murphy,Male,36,2011-09-26,Active,Operations Associate,6,G9,Operations,Operations,Operations,Dammam,E11956,William Anderson,113200.0,P10863,Filled,Full-Time,On-site,4,15.0
E12806,Kenneth Edwards,Male,32,2018-08-05,Active,Operations Associate,6,G9,Operations,Operations,Operations,Dammam,E11956,William Anderson,102500.0,P10864,Filled,Contractor,On-site,4,8.1
E12563,Phillip Jimenez,Male,25,2022-09-25,Active,Operations Supervisor,5,G11,Operations,Operations,Operations,Dammam,E12557,Jason Fowler,137900.0,P10865,Filled,Full-Time,On-site,2,4.0
E14223,Jose Jimenez,Male,27,2022-12-24,Active,Senior Operations Technician,6,G10,Operations,Operations,Operations,Dammam,E12563,Phillip Jimenez,121200.0,P10866,Filled,Full-Time,On-site,5,3.8
E13188,Eric Johnson,Male,27,2023-06-03,Active,Operations Technician,6,G9,Operations,Operations,Operations,Dammam,E12563,Phillip Jimenez,80700.0,P10867,Filled,Full-Time,On-site,3,3.3
E11955,Tony Wagner,Male,24,2025-10-12,Active,Maintenance Technician,6,G5,Operations,Operations,Operations,Jubail,E12563,Phillip Jimenez,78900.0,P10868,Filled,Full-Time,On-site,2,1.0
E13424,Vincent Lewis,Male,25,2022-09-25,On Leave,Operations Technician,6,G9,Operations,Operations,Operations,Dammam,E12563,Phillip Jimenez,74200.0,P10869,Filled,Full-Time,On-site,3,4.0
E13102,Harry Williams,Male,35,2017-01-12,Active,Operations Technician,6,G8,Operations,Operations,Operations,Dammam,E12563,Phillip Jimenez,78900.0,P10870,Filled,Full-Time,On-site,4,9.7
E10129,Johnny Khan,Male,36,2024-04-08,Active,Senior Operations Technician,6,G8,Operations,Operations,Operations,Dammam,E12563,Phillip Jimenez,105200.0,P10871,Filled,Full-Time,On-site,3,2.5
E13837,Martha Ruiz,Female,21,2026-08-20,On Leave,Operations Technician,6,G5,Operations,Operations,Operations,Dammam,E12563,Phillip Jimenez,77200.0,P10872,Filled,Contractor,On-site,3,0.1
E10989,Joshua Boone,Male,21,2026-08-20,Active,Senior Operations Technician,6,G6,Operations,Operations,Operations,Dammam,E12563,Phillip Jimenez,106500.0,P10873,Filled,Full-Time,On-site,4,0.1
E10062,Jessica Khan,Female,48,2009-01-22,Active,Senior Operations Manager,3,G15,Operations,Operations,Operations,Dammam,E10971,Zachary Hill,306700.0,P10874,Filled,Full-Time,Hybrid,4,17.7
E13115,Monica Gallagher,Female,35,2012-09-25,Active,Operations Manager,4,G12,Operations,Operations,Operations,Dammam,E10062,Jessica Khan,235200.0,P10875,Filled,Full-Time,On-site,3,14.0
E11741,Jacob Morales,Male,38,2020-02-03,Active,Operations Supervisor,5,G11,Operations,Operations,Operations,Dammam,E13115,Monica Gallagher,160800.0,P10876,Filled,Full-Time,On-site,3,6.6
E10390,Kelly Lee,Male,22,2025-09-25,Active,Maintenance Technician,6,G7,Operations,Operations,Operations,Dammam,E11741,Jacob Morales,80400.0,P10877,Filled,Full-Time,On-site,4,1.0
E12924,Juan Jones,Male,27,2021-05-28,Active,Operations Associate,6,G6,Operations,Operations,Operations,Dammam,E11741,Jacob Morales,89600.0,P10878,Filled,Full-Time,On-site,3,5.3
E12013,Jonathan Duran,Male,26,2023-09-14,Active,Maintenance Technician,6,G8,Operations,Operations,Operations,Dammam,E11741,Jacob Morales,82000.0,P10879,Filled,Full-Time,On-site,5,3.0
E13309,Douglas Hays,Male,32,2021-12-21,Active,Maintenance Technician,6,G6,Operations,Operations,Operations,Dammam,E11741,Jacob Morales,76000.0,P10880,Filled,Full-Time,On-site,4,4.8
E12117,Melanie Wilson,Female,31,2022-05-10,Active,Maintenance Technician,6,G5,Operations,Operations,Operations,Dammam,E11741,Jacob Morales,81900.0,P10881,Filled,Full-Time,On-site,4,4.4
E13008,William Long,Male,21,2026-08-20,Active,Senior Operations Technician,6,G6,Operations,Operations,Operations,Dammam,E11741,Jacob Morales,104000.0,P10882,Filled,Full-Time,On-site,3,0.1
E10689,Robert Morgan,Male,40,2019-09-21,Active,Machine Operator,6,G7,Operations,Operations,Operations,Dammam,E11741,Jacob Morales,94600.0,P10883,Filled,Full-Time,On-site,4,7.0
E14487,Todd Fischer,Male,24,2023-09-26,Active,Machine Operator,6,G5,Operations,Operations,Operations,Dammam,E11741,Jacob Morales,97300.0,P10884,Filled,Full-Time,On-site,4,3.0
E13743,Curtis Hicks,Male,28,2019-09-26,Active,Operations Technician,6,G7,Operations,Operations,Operations,Dammam,E11741,Jacob Morales,91400.0,P10885,Filled,Full-Time,On-site,3,7.0
E12404,Kathryn Williams,Female,32,2019-03-04,Active,Operations Supervisor,5,G10,Operations,Operations,Operations,Dammam,E13115,Monica Gallagher,146600.0,P10886,Filled,Full-Time,Hybrid,3,7.6
E11316,Chad Cook,Male,21,2026-08-20,Active,Operations Technician,6,G9,Operations,Operations,Operations,Dammam,E12404,Kathryn Williams,91300.0,P10887,Filled,Full-Time,On-site,3,0.1
E14108,John Bryant,Male,21,2026-08-20,Active,Senior Operations Technician,6,G7,Operations,Operations,Operations,Dammam,E12404,Kathryn Williams,97400.0,P10888,Filled,Full-Time,On-site,4,0.1
E13978,Larry Robertson,Male,28,2020-02-23,Active,Maintenance Technician,6,G8,Operations,Operations,Operations,Dammam,E12404,Kathryn Williams,106000.0,P10889,Filled,Full-Time,Hybrid,3,6.6
E11641,Garrett Austin,Male,39,2021-02-21,Active,Maintenance Technician,6,G7,Operations,Operations,Operations,Dammam,E12404,Kathryn Williams,90300.0,P10890,Filled,Full-Time,On-site,2,5.6
E12242,Carla Ewing,Female,33,2021-02-25,Active,Operations Associate,6,G9,Operations,Operations,Operations,Dammam,E12404,Kathryn Williams,79300.0,P10891,Filled,Full-Time,On-site,3,5.6
E14675,Nancy Evans,Female,25,2023-05-02,Active,Machine Operator,6,G7,Operations,Operations,Operations,Dammam,E12404,Kathryn Williams,82500.0,P10892,Filled,Full-Time,On-site,4,3.4
E10227,George Clayton,Male,26,2022-06-29,Active,Senior Operations Technician,6,G7,Operations,Operations,Operations,Dammam,E12404,Kathryn Williams,127300.0,P10893,Filled,Contractor,On-site,3,4.2
E13497,Joseph Erickson,Male,21,2026-08-20,On Leave,Machine Operator,6,G8,Operations,Operations,Operations,Dammam,E12404,Kathryn Williams,106100.0,P10894,Filled,Full-Time,Hybrid,3,0.1
E13726,Elijah Cabrera,Male,25,2022-09-25,Active,Operations Supervisor,5,G10,Operations,Operations,Operations,Dammam,E13115,Monica Gallagher,150400.0,P10895,Filled,Full-Time,On-site,3,4.0
E10485,Isabella Nunez,Female,37,2018-10-02,Active,Operations Technician,6,G6,Operations,Operations,Operations,Jubail,E13726,Elijah Cabrera,96800.0,P10896,Filled,Full-Time,On-site,3,8.0
E13084,William Silva,Male,28,2025-09-27,Active,Maintenance Technician,6,G6,Operations,Operations,Operations,Jubail,E13726,Elijah Cabrera,88800.0,P10897,Filled,Full-Time,On-site,3,1.0
E13738,Rebecca Swanson,Female,25,2023-06-13,Active,Maintenance Technician,6,G8,Operations,Operations,Operations,Dammam,E13726,Elijah Cabrera,101800.0,P10898,Filled,Full-Time,On-site,4,3.3
E12402,Michael Johnson,Male,33,2019-05-01,Active,Machine Operator,6,G8,Operations,Operations,Operations,Dammam,E13726,Elijah Cabrera,97900.0,P10899,Filled,Full-Time,Hybrid,2,7.4
E10113,John Coffey,Male,36,2021-10-10,Active,Operations Associate,6,G9,Operations,Operations,Operations,Dammam,E13726,Elijah Cabrera,105700.0,P10900,Filled,Full-Time,On-site,4,5.0
E10098,Richard Parsons,Male,27,2020-09-25,Active,Operations Technician,6,G5,Operations,Operations,Operations,Dammam,E13726,Elijah Cabrera,90200.0,P10901,Filled,Full-Time,On-site,3,6.0
E12523,Laura Griffith,Female,32,2022-03-20,Active,Maintenance Technician,6,G8,Operations,Operations,Operations,Dammam,E13726,Elijah Cabrera,62900.0,P10902,Filled,Full-Time,On-site,3,4.5
E13075,Lauren Jackson,Female,29,2018-09-25,Active,Senior Operations Technician,6,G6,Operations,Operations,Operations,Dammam,E13726,Elijah Cabrera,129900.0,P10903,Filled,Part-Time,On-site,3,8.0
E12011,Mark Harvey,Male,49,2009-12-30,Active,Operations Manager,4,G12,Operations,Operations,Operations,Dammam,E10062,Jessica Khan,190700.0,P10904,Filled,Full-Time,On-site,3,16.7
E13817,Sarah Hernandez,Female,34,2023-01-21,Active,Operations Supervisor,5,G11,Operations,Operations,Operations,Dammam,E12011,Mark Harvey,131800.0,P10905,Filled,Full-Time,On-site,3,3.7
E13787,Michael Johnson,Male,35,2019-08-25,Active,Operations Associate,6,G6,Operations,Operations,Operations,Dammam,E13817,Sarah Hernandez,130200.0,P10906,Filled,Full-Time,On-site,3,7.1
E11190,Travis Rodriguez,Male,29,2023-12-14,Active,Operations Technician,6,G6,Operations,Operations,Operations,Dammam,E13817,Sarah Hernandez,86600.0,P10907,Filled,Full-Time,On-site,3,2.8
E11888,Albert Edwards,Male,32,2020-04-19,Active,Machine Operator,6,G6,Operations,Operations,Operations,Dammam,E13817,Sarah Hernandez,89000.0,P10908,Filled,Full-Time,On-site,3,6.4
E14689,Christian Vaughn,Male,25,2022-09-25,Active,Maintenance Technician,6,G9,Operations,Operations,Operations,Dammam,E13817,Sarah Hernandez,91200.0,P10909,Filled,Full-Time,On-site,3,4.0
E10809,Jennifer Hampton,Female,39,2021-03-11,Active,Operations Associate,6,G6,Operations,Operations,Operations,Dammam,E13817,Sarah Hernandez,103000.0,P10910,Filled,Full-Time,On-site,5,5.5
E11126,Tami Salas,Female,24,2023-09-26,Active,Senior Operations Technician,6,G7,Operations,Operations,Operations,Dammam,E13817,Sarah Hernandez,110500.0,P10911,Filled,Contractor,On-site,3,3.0
E13007,Nancy Brown,Female,30,2017-12-23,Active,Operations Technician,6,G9,Operations,Operations,Operations,Dammam,E13817,Sarah Hernandez,82600.0,P10912,Filled,Full-Time,On-site,4,8.8
E14956,Charles Clark,Male,31,2023-10-05,On Leave,Operations Associate,6,G5,Operations,Operations,Operations,Dammam,E13817,Sarah Hernandez,105000.0,P10913,Filled,Full-Time,On-site,4,3.0
E14491,Frederick Bates,Male,37,2014-08-28,Active,Operations Supervisor,5,G11,Operations,Operations,Operations,Dammam,E12011,Mark Harvey,165800.0,P10914,Filled,Full-Time,Hybrid,3,12.1
E13899,Joseph Edwards,Male,32,2015-09-26,Active,Maintenance Technician,6,G7,Operations,Operations,Operations,Dammam,E14491,Frederick Bates,87200.0,P10915,Filled,Full-Time,On-site,3,11.0
,,,,,,Operations Technician,6,G7,Operations,Operations,Operations,Dammam,E14491,Frederick Bates,,P10916,Vacant,,,,
E14351,Christopher Barr,Male,25,2023-09-25,Active,Machine Operator,6,G5,Operations,Operations,Operations,Jubail,E14491,Frederick Bates,86300.0,P10917,Filled,Full-Time,On-site,4,3.0
E13740,Gloria Gomez,Female,27,2022-05-17,Active,Operations Associate,6,G9,Operations,Operations,Operations,Jubail,E14491,Frederick Bates,102300.0,P10918,Filled,Full-Time,On-site,2,4.4
